Codo_Izq_mean,Codo_Izq_var,Codo_Izq_min,Codo_Izq_max,Codo_Der_mean,Codo_Der_var,Codo_Der_min,Codo_Der_max,Muñeca_Izq_mean,Muñeca_Izq_var,Muñeca_Izq_min,Muñeca_Izq_max,Muñeca_Der_mean,Muñeca_Der_var,Muñeca_Der_min,Muñeca_Der_max,Rodilla_Izq_mean,Rodilla_Izq_var,Rodilla_Izq_min,Rodilla_Izq_max,Rodilla_Der_mean,Rodilla_Der_var,Rodilla_Der_min,Rodilla_Der_max,Talon_Izq_mean,Talon_Izq_var,Talon_Izq_min,Talon_Izq_max,Talon_Der_mean,Talon_Der_var,Talon_Der_min,Talon_Der_max,Vel_Codo_Izq_mean,Vel_Codo_Izq_var,Vel_Codo_Izq_min,Vel_Codo_Izq_max,Vel_Codo_Der_mean,Vel_Codo_Der_var,Vel_Codo_Der_min,Vel_Codo_Der_max,Vel_Muñeca_Izq_mean,Vel_Muñeca_Izq_var,Vel_Muñeca_Izq_min,Vel_Muñeca_Izq_max,Vel_Muñeca_Der_mean,Vel_Muñeca_Der_var,Vel_Muñeca_Der_min,Vel_Muñeca_Der_max,Vel_Rodilla_Izq_mean,Vel_Rodilla_Izq_var,Vel_Rodilla_Izq_min,Vel_Rodilla_Izq_max,Vel_Rodilla_Der_mean,Vel_Rodilla_Der_var,Vel_Rodilla_Der_min,Vel_Rodilla_Der_max,Vel_Talon_Izq_mean,Vel_Talon_Izq_var,Vel_Talon_Izq_min,Vel_Talon_Izq_max,Vel_Talon_Der_mean,Vel_Talon_Der_var,Vel_Talon_Der_min,Vel_Talon_Der_max,persona,repeticion,actividad
0.6868246948999573,4.5073442791161634e-05,0.6724840375239993,0.7023133218411147,0.5074866451002333,5.400829566835338e-05,0.4937691882460164,0.5262667488186958,0.3080012526465669,0.0004093743396767,0.2829876452046915,0.3648005985192618,0.2498565069252011,0.0011204456032358,0.1866676850642735,0.3084791953542954,0.2716831713431155,0.0015804386493552,0.189344255569627,0.3479248747400401,0.4742159829526906,0.0001195634206313,0.4405530451864326,0.4925830662697896,0.3754768938459156,0.0011449820224151,0.2797467924784499,0.4108773540128081,0.27387268675514,0.0004968594798404,0.190709864299201,0.3001378600991057,8.10667059856909e-05,7.213180033423535e-06,-0.0078060247278666,0.0100263924835802,-0.0001004532913825,9.456807572472631e-06,-0.0088450100294199,0.0049446669186204,-0.0007131869937869,6.315182934545484e-05,-0.0349288545252279,0.0128261756047118,6.62207891042205e-05,0.0002145096244099,-0.0409962437883723,0.029237309510143,0.0002343315846772,0.0003826057441158,-0.0493209036731484,0.0445282617141155,3.070087567569561e-05,1.340908752323272e-05,-0.0091634737300682,0.0132834155202329,-5.083276014165811e-05,9.8587789280464e-05,-0.0282660318034032,0.0394921102219795,-0.0003376190248271,4.731136210453154e-05,-0.0190792700967547,0.0254177849505296,Su,p1,martillar
0.7056395916153246,0.0002145241602783,0.6694579271923983,0.7324987182697045,0.4784198759362351,0.0001558912014606,0.4513828068276815,0.5086210848200098,0.3719517784229025,0.0044992443314264,0.268422790592606,0.4948921836031286,0.3141542531829429,0.0119669364956114,0.1264118585288775,0.5704202882942373,0.3227250098434598,0.0222402730365938,0.0947934904377657,0.6246362114427687,0.5255796499054237,0.0006252269379388,0.4641971399471913,0.565422122784296,0.4032277447891925,0.0027057623353073,0.296112951629532,0.4932302459917304,0.4417438304259175,0.0115170532495687,0.2892522401414466,0.6159062867452231,-6.922642235809051e-05,1.1360831929250462e-05,-0.0085143611481817,0.0117188659875179,7.160938174210585e-05,1.429948264729774e-05,-0.0085587574953812,0.0094511089511282,-0.0003413097641089,0.0003349966240812,-0.0388680493259537,0.0526893542400082,-0.0005415654304693,0.0004244505266574,-0.0519572355608766,0.0754393595855362,-0.0007701317519257,0.0006349934058509,-0.0582547761903312,0.0992906544733239,0.000526975606443,6.339142328301228e-05,-0.020326807952835,0.0158156247430831,0.0002040920096845,0.0001695484436054,-0.0326191964719465,0.0326397754302781,0.0001791942973873,0.0006474997528405,-0.0578049897058396,0.0588103681825784,Su,p1,taladrar
0.6571792759446913,0.0006151200767783,0.544126452102385,0.7242656343523457,0.4842019285249511,0.0012316324640662,0.4316926607387787,0.5784883693148724,0.2751255178072106,0.000672591111466,0.2303934675364395,0.4008807642314563,0.2607622941748984,0.0018539877859292,0.1124287235524127,0.3319256751776985,0.266193666813904,0.0019659674044365,0.0724379922724345,0.3779756010770996,0.459890947088391,0.0003958219655143,0.4236015395221906,0.5419791139347876,0.3666521799136868,0.0010987671559296,0.2423404365808738,0.4484818951952983,0.2572963709089552,0.0020386612688579,0.0771899813629022,0.3732579056162535,-0.0001447999061498,5.6720929127937e-05,-0.0365094310720859,0.0474508444369817,-0.0005141397111343,1.859531106236803e-05,-0.0166931425659284,0.0226142209324506,-0.000297917655393,5.178596193655857e-05,-0.0283014725052014,0.0333738725381721,-0.0001395732703115,0.0002305889173535,-0.0825792098438024,0.0643085741820314,-0.0002621935422148,0.0003885012174979,-0.1026593093259148,0.0825835769109866,6.693978831643772e-06,2.560994274152668e-05,-0.0313467703021057,0.0238309108544312,0.0002508569273477,0.0001102639161032,-0.037504590080641,0.0586318544679348,-0.0003732450543103,0.0003129077714651,-0.0698198233705039,0.0957517934253459,Su,p2,atornillar
0.6695138128870137,4.148645178764335e-05,0.6548251412707441,0.6831468754345948,0.5156261413598997,0.0009321412313656,0.4738120865871549,0.5633086741276291,0.2649589927822132,0.0005094466000451,0.2202518564958725,0.2943387666453259,0.2278632172110195,0.001586764506368,0.1550354791954011,0.3153191250096072,0.2511500747946613,0.002181177497901,0.1724729639186693,0.3486520618849595,0.458192344369051,4.72940042621996e-05,0.4393856100194275,0.4704242579805025,0.3645618100176644,0.0008745008487641,0.2776290381228307,0.3960372146153385,0.2776999748156709,0.0003746599778395,0.2229644303584191,0.308021577122967,-0.00016186369291,8.657597659841427e-06,-0.0070454566730915,0.0053849613116013,0.0004809856246538,4.187538708597176e-05,-0.0165887718009204,0.0204101063341678,-3.699942548480895e-05,4.6570244161119535e-05,-0.0153917400186137,0.0168773115950228,-0.0013675593660009,0.0002667326460334,-0.0379607871622345,0.0324502270002351,-0.0019001873106262,0.000346408690834,-0.0472673320931357,0.0390066654631624,-0.0001903984955511,8.306065228235124e-06,-0.0094608058057619,0.0049304906227169,-0.0001616554332407,0.0001043078723813,-0.0330181956071725,0.0263787773744615,-0.0008964237135719,5.758109436138597e-05,-0.0238540004748889,0.0203687987575272,Su,p2,martillar
0.6989347996832375,0.0001367744127888,0.6724224628127635,0.7234237002603661,0.507499134368716,0.0001886026132905,0.480335500977763,0.540323115992657,0.354489899068008,0.0013662207114504,0.2880813215627837,0.4635738946747041,0.3050542912216651,0.0087893827812253,0.1152599304252783,0.5546263503821994,0.3016721550372593,0.0149202291983524,0.1123058732361313,0.6070897313585581,0.478458003081013,0.0005034647606667,0.441164484966063,0.5501435478899571,0.3795547411024827,0.0029076349913117,0.3173486351291754,0.5057709269180283,0.4412059624711502,0.0134707692182444,0.3010335764804984,0.6552003765615535,0.0001840657358836,2.1436461908954485e-05,-0.01154485575508,0.011071755415016,0.0002578793134858,2.055056642601288e-05,-0.0105785779099123,0.0110497302726024,4.864274478681019e-05,0.000120941218355,-0.0299166582309807,0.0408942165221974,-0.0019199128291814,0.00064191342962,-0.0602174411888054,0.0827672035909678,-0.0021764029744047,0.0010737002083248,-0.0751610458043216,0.1024614276055027,0.0001875000981835,7.517736011459532e-05,-0.020052094878767,0.0237297274716239,1.6643757482659327e-05,0.0002691555471058,-0.0385643331051451,0.0397560209425747,0.0003596267122215,0.0008454649091462,-0.065858000156157,0.0670261126554478,Su,p2,taladrar
0.671912461616862,0.000249115853376,0.6405496439812327,0.7093105598606061,0.4778405663003155,0.0004027988991857,0.4304136137384044,0.5218382681046844,0.3004119852917387,0.0016240392250571,0.2438295371869452,0.3995887087348271,0.2742095893488678,0.0020374238891746,0.1067311759859957,0.3515938242104062,0.2860727494519485,0.0030987345391111,0.0799095963535517,0.3992217210961065,0.4693505114654479,0.000203874130802,0.4451661726918556,0.5129410977307961,0.3846029050161232,0.0009961087758335,0.3251658284049133,0.4644397421994014,0.285138253943281,0.0013162273046325,0.2009185557284424,0.3952724481947185,8.190125212203919e-05,1.7872843283604622e-05,-0.0098197271741473,0.013869743655133,-0.0001312259128626,2.006978770915417e-05,-0.0142245224245328,0.0121825783488839,-0.0001792046342689,0.0001683522011215,-0.0426920812055016,0.0394357361727286,0.0003806981422443,0.0003135138066982,-0.0442748170063081,0.0782783037524993,0.0003322177602402,0.0003846651145424,-0.0757968016291441,0.0705715523382925,-9.027407089781636e-05,1.3678282894548395e-05,-0.0135421236949684,0.0146673594418493,-0.0004698151260366,0.000103869224971,-0.0307931226435725,0.0288647863929663,-0.0004874460865167,0.0002268232612474,-0.0457658598114853,0.0358212225909923,Su,p3,atornillar
0.6732118809297152,4.201951330284524e-05,0.6603274391770628,0.6900614568479098,0.4711116160156346,0.0004474408985947,0.442785717626554,0.5733135003884545,0.2552647524196462,0.0007492765945022,0.2245121007273943,0.356651311189389,0.2853443573075668,0.0021433248713423,0.1894662468791357,0.3643503189720643,0.334457117812762,0.0051759505031797,0.2066863743510548,0.4600540336062822,0.4588350458135021,3.358877887250049e-05,0.4477207456893396,0.4754191870418323,0.3532281560884929,0.000849060805259,0.2978329770038752,0.3901648723952232,0.292935101776935,0.0010519056829852,0.235670688542716,0.4217031037056263,-0.0001087900370914,8.903180195159301e-06,-0.011624051683943,0.0088937789226397,-0.001285805798421,5.321130565456572e-05,-0.0274696402733446,0.0084719657537838,-0.0005455690117582,0.0001062569462862,-0.0327620691615137,0.0275248657539529,0.0013251783750472,0.0002926537290591,-0.0487702759483954,0.0396747200709897,0.0029823188761663,0.0004462188022056,-0.0502678482025369,0.0473175980548504,-0.0001936844043964,9.285309253451078e-06,-0.0099164644648896,0.0104356396415269,-0.0002424062726342,0.0001194667385775,-0.036460229383521,0.0219346572619473,-6.525128611836228e-05,0.0001855354833748,-0.0526657851953839,0.0362757367268423,Su,p3,martillar
0.694271271509115,0.0005200378020362,0.6486081456224,0.7352164969832765,0.5065930025588982,0.0006704487243161,0.3995808271000499,0.5459298114605444,0.3520267772786584,0.0017380857832784,0.2802029241905808,0.4421845039726329,0.3088707497213521,0.006604367924948,0.144035791338249,0.4664923233902216,0.3121055825648703,0.0093314018021501,0.1141337654940625,0.4830934605982261,0.5306559061625399,0.0005279277802972,0.4517461697911115,0.5686370841831337,0.393107701278684,0.002111398004403,0.3231608690040927,0.495610657199838,0.4246280525895182,0.0130535936466501,0.2800137767235435,0.6394601556464387,-0.0001370758950383,3.947137480908659e-05,-0.0128798957877952,0.0149480498713815,0.0010070362431465,3.805873530218158e-05,-0.010113960380321,0.0220929892222594,-0.0001849800971151,0.0002648681791828,-0.0443155596879987,0.0406570647836379,-0.0023581307007513,0.0010782848642916,-0.0806646653574804,0.0957002846396771,-0.0029930393751889,0.0014991972830808,-0.0956856369095187,0.0965571752643563,0.0009337160758162,6.401256594483872e-05,-0.0226365446760878,0.0194776348107286,0.0003335366900711,0.0002780630935269,-0.0310807848390822,0.0395669863754635,-0.0004543078545368,0.0012540093105083,-0.0753754181370418,0.0847781832448051,Su,p3,taladrar
0.6792366990979329,9.275241210247e-05,0.6676026515869845,0.7181420483278187,0.4736738161295735,7.80499390707719e-05,0.4582516261084484,0.4968199448473288,0.3144468820191201,0.0005256033296321,0.258398543933379,0.3734442844578414,0.2797893725276985,0.0021324869048396,0.1184704628805274,0.3316259746849809,0.32029953624048,0.0044435547279192,0.0817594411407041,0.3902822701529062,0.4923363303340279,7.888804652441999e-05,0.4820129824145148,0.5240951845126902,0.3909636428678733,0.0006574364005909,0.3283328102421754,0.4695451345281867,0.2926795445927224,0.002262020462649,0.208701433751353,0.4250437672541501,5.198823610346506e-05,5.810975306593171e-06,-0.0129498904110781,0.0106215599009533,1.82012460822168e-05,1.0472137822989172e-05,-0.0139692983550424,0.009342335728064,0.0001308883711729,6.364714589790158e-05,-0.0248142601084834,0.0219561061621835,0.0005799954133936,0.0001316068383306,-0.0554060508589553,0.0331769819572781,0.0007096049049066,0.0002849063442315,-0.0747063826081619,0.055953188994989,3.971795585970103e-05,5.116000810277099e-06,-0.0130223480066173,0.010240262347698,6.787991595189492e-05,7.582272452261225e-05,-0.0319940909343874,0.0354797378193293,-0.0002958706373454,0.0002144104390114,-0.0567336867817385,0.0411944720377613,An,p1,atornillar
0.6793401990621795,2.552481557093667e-05,0.6699735985064563,0.6904425569094386,0.4700280228812362,4.674400279380693e-05,0.455405252565997,0.4841797961758309,0.2945303693250808,0.0005361010009331,0.2447410292209232,0.326357143926549,0.3037716860097811,0.0006707317897933,0.2299772118734211,0.3396650438524365,0.3593436122892237,0.0015226808899898,0.2537007646874614,0.4056899473185704,0.4855572981565453,8.878892107047697e-06,0.4805595874450576,0.4917108701082097,0.3654740126464781,0.0002230023396748,0.3439054953936532,0.4025940081476071,0.273500121764092,0.0002156369326282,0.2257752788509422,0.2971942619619357,0.0002571982617034,2.2596041125358885e-06,-0.0036566390073075,0.0031169489211816,0.000105656440483,8.685314188836666e-06,-0.0072075559702733,0.0071536253866352,-0.0003660649711754,9.276831506521798e-05,-0.0231311665930712,0.0280725032470363,-0.0006021183953741,0.0001276248032749,-0.0238454245792375,0.0252598585545791,-0.0014632435138872,0.000266712458867,-0.0362544572130786,0.0320475013570301,6.863473903984651e-05,8.994084141249735e-07,-0.0029360947911144,0.0022541255239434,-0.0008879306648183,3.2859180486574604e-05,-0.0109280401006292,0.0098099907768946,-0.0008512580871673,4.900689897440064e-05,-0.0255410161858034,0.0124327897967141,An,p1,martillar
